legitimate_value,attr1_value,attr2_value,csp_rate
4442,1.0,2.0,0.55456185
52M3,1.0,1.0,0.55456185
5313,1.0,2.0,0.55456185
44513,1.0,1.0,0.55456185
4452,1.0,2.0,0.55456185
3365,2.0,1.0,0.55456185
33641M2,1.0,2.0,0.55456185
611M3,1.0,1.0,0.55456185
334M2,1.0,2.0,0.55456185
334M1,2.0,2.0,0.55456185
333MS,1.0,2.0,0.55456185
3352,1.0,2.0,0.55456185
4412,1.0,1.0,0.55456185
4452,1.0,1.0,0.55456185
44414,1.0,1.0,0.55456185
3219ZM,1.0,1.0,0.55456185
315M,1.0,2.0,0.55456185
31M,2.0,1.0,0.55456185
517111,1.0,2.0,0.55456185
45611,1.0,1.0,0.55456185
8139Z,1.0,2.0,0.55456185
8114,1.0,1.0,0.55456185
32221,2.0,2.0,0.55456185
811192,1.0,2.0,0.55456185
721M,1.0,2.0,0.55456185
711M,1.0,2.0,0.55456185
712,1.0,1.0,0.55456185
32621,2.0,2.0,0.55456185
32199M,2.0,1.0,0.55456185
7115,1.0,2.0,0.55456185
4572,2.0,1.0,0.55456185
4581,1.0,1.0,0.55456185
3221,1.0,1.0,0.55456185
3131,2.0,1.0,0.55456185
3211,1.0,1.0,0.55456185
8112,1.0,1.0,0.55456185
4595,1.0,1.0,0.55456185
31411,1.0,1.0,0.55456185
311S,2.0,1.0,0.55456185
3121,1.0,1.0,0.55456185
812112,2.0,1.0,0.55456185
3122,1.0,2.0,0.55456185
492,1.0,2.0,0.55456185
45913,2.0,1.0,0.55456185
516,1.0,1.0,0.55456185
45941,1.0,1.0,0.55456185
483,2.0,2.0,0.55456185
5131Z,1.0,1.0,0.55456185
92M2,1.0,2.0,0.55456185
